post-attention projection norm w/ residual conn,post-attention projection norm w/o residual conn,post-mlp projection norm w/ residual conn,post-mlp projection norm w/o residual conn
74.0,8.75,15.5,15.375
80.5,18.125,134.0,137.0
1.1689054672109345e-19,1.1689054672109345e-19,4.404571325722362e-19,4.404571325722362e-19
29.375,8.0,326.0,326.0
464.0,2.109375,2.375,0.85546875
41.0,1.1171875,1.4765625,1.5390625
0.0361328125,0.034423828125,0.043701171875,0.044189453125
46.5,0.546875,1.8203125,1.8984375
38.0,0.6640625,2.5625,2.484375
10.0625,1.6953125,3.296875,4.3125
16.125,3.828125,4.375,7.375
11.375,4.71875,3.671875,7.59375
30.375,2.65625,3.140625,5.09375
27.625,3.328125,3.90625,5.21875
20.875,3.28125,11.3125,13.25
14.25,11.4375,7.28125,17.0
23.0,1.4453125,4.03125,3.15625
20.875,1.8828125,3.5,4.65625
5.9375,1.7421875,4.3125,4.53125
12.875,1.3203125,5.875,5.875
22.0,0.79296875,3.109375,3.21875
28.875,2.015625,5.78125,5.6875
15.0,2.296875,3.453125,3.4375
19.25,1.3125,4.4375,4.9375
26.875,2.015625,4.75,3.421875
16.875,0.9765625,5.25,4.71875
41.0,3.328125,8.125,5.46875
7.0,1.7890625,3.890625,4.25
11.375,6.96875,5.65625,4.21875
20.0,5.3125,6.5,3.171875
20.25,6.5,7.03125,3.4375
22.75,3.125,10.375,10.25
76.5,9.0,14.375,15.25
80.0,19.375,143.0,144.0
1.1604351377383915e-19,1.1604351377383915e-19,4.404571325722362e-19,4.404571325722362e-19
29.5,7.84375,320.0,320.0
472.0,1.9375,2.34375,0.78125
39.5,0.98046875,1.7734375,1.6796875
5.15625,1.4921875,2.765625,1.5
0.041748046875,0.0283203125,0.047607421875,0.04638671875
14.1875,0.87890625,2.359375,2.328125
7.625,1.890625,4.1875,5.5
15.5,4.15625,5.15625,8.625
11.6875,5.40625,4.21875,8.875
30.375,3.125,3.59375,6.15625
28.125,3.671875,3.921875,5.59375
21.5,3.421875,12.375,14.4375
14.9375,12.125,7.8125,18.25
21.75,1.7109375,3.375,2.53125
21.0,1.625,2.875,3.515625
5.875,1.3828125,3.765625,3.734375
12.3125,0.99609375,5.28125,5.03125
22.25,0.76953125,2.859375,2.859375
27.5,1.921875,5.59375,5.15625
15.5625,2.25,3.046875,2.953125
19.625,1.7265625,4.15625,4.96875
27.25,2.3125,5.0625,3.421875
16.625,0.8203125,4.75,4.5625
40.5,2.9375,8.125,5.8125
7.625,1.84375,4.09375,4.34375
11.1875,6.625,5.53125,4.25
20.125,5.125,5.78125,3.328125
20.125,6.6875,7.3125,3.40625
22.875,3.015625,10.25,10.375
75.5,8.875,15.0,15.8125
79.5,19.5,146.0,147.0
1.1943164556285635e-19,1.1943164556285635e-19,4.3029273720518457e-19,4.3029273720518457e-19
29.25,7.84375,320.0,320.0
466.0,2.15625,2.53125,1.0703125
35.75,0.98828125,1.625,1.46875
18.0,1.171875,1.5625,0.81640625
24.625,1.9453125,1.359375,2.234375
0.208984375,0.1787109375,0.1328125,0.09423828125
7.28125,1.6171875,3.578125,4.6875
13.6875,3.890625,4.875,7.96875
11.375,4.875,4.25,8.4375
29.875,2.75,3.5,5.625
29.125,3.296875,4.15625,5.8125
22.5,3.25,12.125,13.9375
15.875,11.625,7.5,17.5
23.625,1.78125,3.71875,2.5625
23.0,1.7421875,3.078125,3.9375
6.5,1.515625,3.75,4.0
11.1875,1.1171875,5.6875,5.375
21.875,0.76171875,3.28125,3.390625
29.0,2.0,5.96875,5.71875
14.6875,2.203125,3.4375,3.5625
19.125,1.5078125,4.3125,5.03125
27.0,2.09375,4.8125,3.375
16.875,1.15625,5.40625,4.75
41.0,3.140625,8.3125,5.875
8.375,1.6796875,4.34375,4.46875
11.5625,6.71875,5.5,4.25
20.125,5.125,6.09375,3.25
20.25,6.84375,6.75,3.765625
22.125,2.703125,10.125,10.25
76.0,9.1875,14.125,15.0625
79.5,19.5,150.0,151.0
1.1689054672109345e-19,1.1689054672109345e-19,4.3198680309969317e-19,4.3198680309969317e-19
29.25,7.75,320.0,320.0
476.0,2.078125,2.296875,0.72265625
35.0,0.93359375,1.7265625,1.5703125
8.8125,1.0703125,1.8515625,1.1171875
13.75,0.80078125,1.6484375,2.125
28.0,0.59765625,1.71875,1.84375
0.146484375,0.12158203125,0.193359375,0.171875
18.0,4.4375,5.4375,9.0625
13.25,5.34375,5.34375,9.9375
29.375,3.171875,4.4375,6.96875
30.25,3.8125,4.4375,6.5625
22.875,3.5,13.25,15.3125
16.125,12.1875,8.125,18.75
22.5,2.015625,3.265625,2.609375
22.375,1.515625,2.84375,2.890625
6.71875,1.25,3.875,3.703125
11.6875,0.95703125,5.1875,5.0
22.375,0.86328125,3.171875,3.25
27.5,1.8515625,5.375,5.0
15.9375,2.375,3.421875,3.515625
19.75,1.65625,4.21875,4.96875
27.125,2.125,4.71875,3.28125
16.75,0.87890625,5.0625,4.75
40.25,3.015625,8.375,6.0625
8.4375,1.7578125,4.375,4.625
11.6875,6.75,6.21875,3.921875
19.875,4.75,5.96875,3.21875
20.25,6.40625,7.09375,3.5
22.625,2.84375,10.0,10.3125
75.0,9.0625,13.6875,14.9375
81.5,19.125,145.0,146.0
1.1604351377383915e-19,1.1604351377383915e-19,4.336808689942018e-19,4.336808689942018e-19
29.5,7.8125,320.0,320.0
476.0,2.078125,2.34375,0.703125
36.25,0.98046875,1.7421875,1.625
5.15625,1.0546875,1.765625,1.09375
10.0625,0.79296875,2.015625,2.53125
36.25,0.71484375,1.46875,1.59375
6.09375,0.94140625,1.453125,1.1953125
0.057373046875,0.050048828125,0.06982421875,0.06591796875
26.0,5.1875,5.625,10.1875
26.375,3.421875,4.53125,7.3125
30.375,4.09375,4.46875,6.71875
23.875,3.453125,14.25,15.9375
17.25,12.6875,8.5,19.25
22.375,2.171875,2.90625,2.640625
22.25,1.3828125,3.0625,2.921875
7.0625,1.1953125,4.15625,3.953125
11.8125,0.921875,5.15625,5.09375
22.375,0.9765625,3.171875,3.296875
27.625,1.9140625,5.53125,5.15625
15.875,2.328125,3.390625,3.40625
19.75,1.640625,4.375,5.15625
27.5,2.203125,5.0625,3.5
16.625,0.92578125,5.40625,5.0
41.0,3.015625,8.25,5.9375
8.375,1.625,4.53125,4.71875
12.0,6.90625,6.3125,3.859375
20.0,4.625,5.75,3.203125
20.625,6.75,7.46875,3.375
22.5,2.8125,9.875,10.375
75.0,9.25,13.125,14.25
82.0,19.25,144.0,146.0
1.1604351377383915e-19,1.1604351377383915e-19,4.37069000783219e-19,4.37069000783219e-19
29.5,7.84375,320.0,320.0
478.0,2.015625,2.21875,0.609375
36.5,1.0,1.65625,1.5859375
2.671875,0.99609375,1.640625,1.015625
7.5,0.86328125,2.21875,2.78125
41.25,0.80859375,1.3671875,1.25
9.0,1.2109375,1.828125,2.234375
3.921875,1.28125,2.015625,2.8125
0.07666015625,0.06494140625,0.0703125,0.06396484375
12.4375,3.21875,4.15625,6.625
27.375,3.6875,4.40625,6.3125
24.5,3.296875,14.0625,15.625
17.5,12.6875,8.25,19.125
23.0,1.8203125,2.84375,2.375
22.5,1.4140625,3.015625,3.015625
7.1875,1.390625,4.03125,3.859375
11.625,1.046875,4.875,4.8125
22.25,0.76953125,3.34375,3.390625
28.25,2.0625,5.8125,5.21875
15.5625,2.40625,3.375,3.21875
19.875,1.40625,4.1875,4.75
27.125,2.15625,4.75,3.3125
16.5,1.0078125,5.21875,4.75
40.5,2.984375,8.0,5.71875
8.5,1.5703125,4.5,4.625
11.5625,6.4375,6.0625,3.8125
19.5,5.1875,6.09375,3.25
20.25,6.78125,7.40625,3.4375
22.625,2.546875,10.4375,11.0
74.0,8.9375,13.5625,14.1875
81.0,20.125,142.0,143.0
1.1689054672109345e-19,1.1689054672109345e-19,4.404571325722362e-19,4.404571325722362e-19
29.625,7.875,320.0,320.0
480.0,1.96875,2.1875,0.59765625
39.25,1.0703125,1.578125,1.5625
7.96875,1.0078125,1.6484375,1.03125
5.0625,1.0390625,2.4375,3.125
51.75,0.8125,1.4609375,1.3046875
18.5,1.3671875,2.421875,3.171875
16.75,1.6796875,2.515625,3.5
17.125,0.9765625,1.65625,1.453125
0.162109375,0.126953125,0.12255859375,0.1357421875
15.875,3.453125,3.8125,5.5
23.25,3.078125,13.625,15.0625
18.375,12.625,8.125,18.625
23.125,1.5625,3.125,2.53125
22.875,1.609375,2.859375,3.1875
7.875,1.4921875,4.6875,4.4375
12.0625,1.1640625,4.78125,4.6875
22.25,0.84375,3.375,3.4375
28.375,2.015625,5.96875,5.3125
15.375,2.5625,3.6875,3.390625
20.0,1.53125,3.84375,4.46875
27.0,2.171875,4.59375,3.15625
16.875,0.96875,5.1875,4.75
41.25,3.21875,8.3125,5.6875
8.4375,1.609375,4.1875,4.46875
11.5625,6.40625,5.875,3.828125
19.375,5.09375,5.96875,3.28125
20.25,6.78125,7.40625,3.4375
23.0,2.765625,10.4375,10.5
73.5,9.1875,14.75,15.25
80.0,19.75,143.0,144.0
1.1604351377383915e-19,1.1604351377383915e-19,4.404571325722362e-19,4.404571325722362e-19
29.625,7.78125,320.0,320.0
480.0,2.1875,2.484375,1.21875
41.25,1.09375,1.625,1.6015625
9.5625,1.09375,1.7890625,1.09375
5.9375,0.7109375,2.390625,2.75
52.75,0.76171875,1.71875,1.5078125
17.125,1.1328125,2.296875,2.765625
15.5625,1.3671875,2.5,3.078125
12.875,1.0703125,2.09375,1.546875
11.4375,1.6484375,1.671875,2.03125
0.057373046875,0.04736328125,0.052734375,0.046142578125
23.125,3.578125,13.875,15.8125
19.625,13.75,7.84375,19.125
22.75,1.9296875,2.953125,2.71875
23.375,1.1640625,3.015625,2.828125
8.9375,1.1875,4.46875,4.03125
12.4375,0.90625,4.6875,4.5
23.0,0.72265625,3.234375,3.234375
27.625,1.828125,5.78125,5.1875
15.4375,2.453125,3.671875,3.5
19.875,1.46875,4.1875,4.8125
27.75,2.53125,5.03125,3.21875
16.375,0.9765625,5.28125,4.8125
41.25,3.21875,8.4375,5.84375
8.875,1.6875,4.125,4.40625
11.8125,6.75,6.28125,3.71875
19.375,4.875,6.1875,3.25
21.0,6.875,7.75,3.421875
22.875,2.5,10.375,10.6875
73.5,9.0625,14.0,14.25
80.0,19.375,139.0,140.0
1.1689054672109345e-19,1.1689054672109345e-19,4.37069000783219e-19,4.37069000783219e-19
29.5,7.8125,320.0,320.0
480.0,2.0625,2.328125,1.03125
41.0,1.1171875,1.6171875,1.5859375
8.0625,1.0625,1.71875,1.078125
5.28125,0.79296875,2.3125,2.6875
51.25,0.80859375,1.7578125,1.5625
13.25,1.3359375,2.734375,3.4375
11.0625,1.734375,3.09375,3.875
6.0,1.296875,2.140625,1.890625
22.5,0.93359375,1.40625,1.453125
16.0,0.97265625,1.5,1.46875
0.16796875,0.158203125,0.16015625,0.1376953125
30.75,14.25,7.0625,18.875
23.125,2.125,3.03125,2.296875
24.0,1.2421875,3.25,3.109375
9.3125,1.28125,4.46875,4.25
12.0,1.0078125,5.0625,5.0625
23.0,0.6328125,3.25,3.234375
28.125,2.015625,5.875,5.0625
15.0,2.46875,3.890625,3.59375
20.0,1.1953125,4.3125,4.5625
27.5,2.34375,4.75,3.09375
15.9375,1.0390625,5.1875,4.625
41.0,3.296875,8.375,5.625
8.9375,1.578125,4.46875,4.59375
11.875,6.65625,5.84375,3.90625
19.625,4.78125,5.75,3.21875
20.375,6.75,7.34375,3.515625
22.75,2.453125,10.5,10.75
73.5,9.0,13.4375,14.125
80.5,19.625,141.0,142.0
1.1689054672109345e-19,1.1689054672109345e-19,4.37069000783219e-19,4.37069000783219e-19
29.5,7.84375,320.0,320.0
480.0,1.90625,2.15625,0.6015625
38.75,1.15625,1.5625,1.5625
5.875,0.9921875,1.578125,1.0234375
5.3125,0.73046875,2.484375,2.921875
48.5,0.84375,1.890625,1.7109375
8.5625,1.6015625,3.15625,4.15625
5.875,1.8828125,4.0625,5.28125
3.703125,1.609375,2.734375,3.4375
33.0,0.98046875,1.609375,1.78125
28.5,2.265625,2.046875,2.765625
15.3125,1.2421875,2.921875,3.625
0.1416015625,0.1181640625,0.15625,0.142578125
37.0,1.8828125,3.171875,1.9609375
27.25,1.5078125,3.265625,3.609375
9.8125,1.5625,4.78125,4.59375
12.125,1.3984375,5.34375,5.5
23.25,0.66796875,3.5,3.5
28.875,2.15625,6.09375,5.1875
14.3125,2.3125,3.875,3.375
20.5,1.4765625,4.21875,4.5625
27.625,2.484375,4.96875,3.140625
15.875,1.0703125,5.15625,4.53125
40.75,3.109375,7.875,5.34375
9.1875,1.484375,4.4375,4.46875
11.1875,6.125,5.1875,3.90625
20.25,4.5625,5.9375,3.34375
20.5,6.9375,7.625,3.40625
22.875,2.578125,10.375,10.5
74.5,8.8125,14.5625,15.25
79.5,18.75,146.0,147.0
1.1519648082658485e-19,1.1519648082658485e-19,4.404571325722362e-19,4.404571325722362e-19
29.625,7.78125,320.0,320.0
478.0,2.734375,3.109375,0.6171875
37.25,1.1171875,1.6015625,1.546875
3.765625,0.984375,1.7265625,1.125
5.6875,0.6640625,2.3125,2.65625
46.0,0.6015625,1.578125,1.4296875
5.53125,1.265625,2.75,3.421875
3.984375,1.359375,3.53125,4.125
7.0,1.3359375,2.46875,2.421875
39.0,0.75,1.484375,1.4765625
33.0,1.3359375,1.6171875,1.75
17.5,1.3515625,1.7734375,1.15625
4.4375,3.765625,1.96875,3.296875
0.11181640625,0.1015625,0.06298828125,0.052734375
51.0,1.6015625,3.25,2.515625
14.75,0.95703125,4.34375,3.9375
11.5,0.90625,4.6875,4.4375
23.125,0.6328125,3.328125,3.328125
27.875,2.03125,6.0,5.0
14.75,2.21875,3.984375,3.484375
21.25,2.015625,3.8125,4.5625
27.625,2.140625,4.25,2.90625
15.25,1.1015625,5.1875,4.5
41.0,2.890625,7.5,5.21875
9.5625,1.3828125,4.15625,4.3125
11.5625,6.40625,5.25,3.859375
20.75,4.46875,5.625,3.21875
20.0,6.53125,7.34375,3.40625
22.875,2.75,9.8125,10.25
75.5,9.25,15.0625,16.25
78.0,18.5,143.0,144.0
1.1519648082658485e-19,1.1519648082658485e-19,4.404571325722362e-19,4.404571325722362e-19
29.375,7.78125,320.0,320.0
480.0,1.953125,2.21875,0.64453125
37.5,1.1171875,1.6328125,1.59375
4.5625,1.015625,1.8359375,1.1953125
4.96875,0.56640625,2.28125,2.5
46.25,0.83203125,1.625,1.46875
5.8125,1.1171875,2.046875,2.5
3.15625,1.0546875,2.78125,3.078125
6.71875,1.3046875,2.125,2.03125
37.75,1.15625,1.8125,2.40625
29.75,1.0078125,1.578125,1.875
11.75,1.15625,3.140625,3.34375
7.65625,5.53125,2.484375,6.40625
12.6875,2.0,1.8984375,2.953125
0.1455078125,0.111328125,0.162109375,0.1513671875
42.75,1.4140625,4.71875,4.59375
9.75,1.1484375,4.375,4.5
23.125,0.75,3.59375,3.65625
25.375,1.7421875,5.4375,4.59375
15.75,2.1875,3.65625,3.265625
21.5,2.140625,4.0,5.0
27.75,1.875,3.75,2.859375
14.9375,1.0078125,5.0,4.46875
40.5,2.640625,7.78125,5.75
10.25,1.4296875,3.8125,4.0
12.0,7.25,5.65625,4.09375
20.625,4.8125,6.0,3.125
19.875,6.0,7.40625,3.578125
22.75,3.140625,10.125,10.125
76.0,9.625,16.125,17.0
78.5,19.0,137.0,137.0
1.1689054672109345e-19,1.1689054672109345e-19,4.37069000783219e-19,4.37069000783219e-19
29.5,7.75,320.0,320.0
480.0,1.8984375,2.15625,0.60546875
37.25,1.1015625,1.5703125,1.5390625
3.875,1.015625,1.609375,1.046875
5.8125,0.734375,2.53125,2.9375
45.75,0.69140625,1.578125,1.4375
5.28125,1.3046875,3.34375,4.0625
4.625,1.8828125,4.0625,5.375
8.5,1.1796875,3.375,3.609375
39.75,1.1796875,1.8828125,2.1875
30.0,2.1875,1.7890625,2.734375
10.5,1.3359375,2.671875,3.125
6.59375,1.34375,1.5,1.921875
11.5,2.453125,2.25,3.328125
12.375,4.0625,5.625,8.125
0.1328125,0.115234375,0.1298828125,0.115234375
32.5,1.359375,5.4375,4.71875
19.0,0.734375,3.0625,3.09375
28.875,2.109375,6.1875,5.1875
14.0625,2.15625,3.984375,3.640625
20.75,1.2265625,4.53125,4.75
28.125,1.6875,3.65625,2.90625
15.125,1.34375,5.5625,4.59375
41.0,2.84375,7.59375,5.34375
10.875,1.3984375,3.984375,4.0625
12.0,6.65625,5.21875,4.0625
20.5,4.875,5.9375,3.171875
19.0,5.8125,6.875,3.171875
23.125,3.296875,11.3125,10.8125
76.5,9.375,16.375,17.5
76.5,18.125,143.0,143.0
1.1604351377383915e-19,1.1604351377383915e-19,4.37069000783219e-19,4.37069000783219e-19
29.5,7.75,320.0,320.0
478.0,2.453125,2.796875,0.63671875
36.75,1.109375,1.59375,1.5625
2.671875,1.046875,1.6796875,1.0703125
6.53125,0.71875,2.671875,3.015625
44.0,0.7734375,1.6015625,1.4609375
4.71875,1.2890625,3.546875,4.21875
5.875,1.8671875,4.21875,5.46875
10.3125,1.1171875,3.4375,3.65625
42.5,1.1953125,2.015625,2.46875
32.25,2.265625,1.8125,2.78125
11.4375,1.328125,2.75,3.328125
5.5,1.0078125,1.6328125,1.984375
8.3125,2.34375,2.296875,3.609375
15.9375,4.0625,6.34375,8.25
9.375,0.53515625,1.7265625,1.734375
0.322265625,0.271484375,0.2734375,0.2041015625
21.25,0.8671875,2.625,2.515625
29.625,1.9140625,5.65625,4.9375
14.375,1.953125,3.625,3.359375
20.875,1.3828125,4.0625,4.40625
27.875,1.6875,3.375,2.71875
14.625,1.109375,4.71875,4.0
40.75,2.671875,7.09375,5.03125
11.375,1.375,3.65625,3.90625
12.3125,6.8125,5.3125,3.875
21.125,4.375,6.15625,3.125
18.875,5.5625,7.21875,3.265625
22.875,3.734375,11.75,10.875
77.0,9.5,16.125,17.125
76.5,17.125,141.0,141.0
1.1604351377383915e-19,1.1604351377383915e-19,4.37069000783219e-19,4.37069000783219e-19
29.5,7.75,320.0,320.0
478.0,1.8984375,2.140625,0.6328125
36.0,1.078125,1.5703125,1.5078125
2.359375,0.91015625,1.578125,1.0625
8.125,0.76953125,2.640625,3.078125
41.75,0.75,1.75,1.625
5.75,1.2578125,3.703125,4.28125
8.0625,1.8671875,4.40625,5.65625
12.8125,1.15625,3.703125,3.96875
45.5,1.2421875,2.140625,2.640625
34.25,2.28125,1.8359375,2.875
12.5,1.4375,3.015625,3.703125
4.75,1.15625,1.7890625,2.234375
5.96875,2.890625,2.796875,4.34375
20.25,4.21875,6.6875,9.1875
17.0,0.921875,1.71875,2.1875
8.6875,0.609375,2.921875,2.9375
0.1650390625,0.1328125,0.17578125,0.1591796875
45.75,2.015625,6.0625,5.40625
15.25,2.203125,3.984375,3.53125
20.375,1.1875,4.75,4.90625
27.75,1.5859375,3.953125,3.234375
14.875,0.87109375,4.84375,4.46875
42.25,3.3125,7.90625,5.15625
12.125,1.3671875,3.984375,4.25
13.4375,7.28125,6.53125,3.765625
20.125,4.5625,5.5625,2.9375
18.625,5.84375,7.15625,3.296875
22.25,3.09375,12.6875,11.875
78.0,9.25,14.0625,15.3125
75.5,18.0,143.0,144.0
1.1773757966834775e-19,1.1773757966834775e-19,4.37069000783219e-19,4.37069000783219e-19
29.5,7.84375,320.0,320.0
480.0,1.875,2.171875,0.73828125
37.25,1.0703125,1.5546875,1.5234375
4.625,0.90625,1.5,1.0390625
6.125,0.82421875,2.703125,3.1875
46.0,0.7109375,1.7734375,1.6953125
5.53125,1.328125,4.03125,4.65625
5.40625,2.125,4.71875,6.25
8.9375,1.28125,4.0625,4.53125
40.0,1.578125,2.375,3.1875
28.5,2.78125,1.890625,3.40625
7.78125,1.6484375,4.125,5.0625
9.5,1.7734375,1.6953125,2.671875
13.875,3.0,3.640625,5.78125
15.4375,4.8125,7.9375,10.9375
4.09375,1.8671875,3.109375,4.4375
16.625,1.640625,2.5625,3.859375
35.0,0.5,2.171875,2.21875
0.10546875,0.09375,0.083984375,0.07373046875
38.5,2.046875,3.890625,3.140625
20.0,1.0234375,5.0,4.8125
30.0,1.7578125,4.375,3.453125
14.3125,1.046875,5.0,4.40625
41.75,3.65625,8.5,5.375
12.6875,1.328125,3.90625,4.1875
13.5,7.0625,6.5,4.0625
19.625,4.75,6.03125,3.140625
18.375,6.25,7.34375,3.203125
23.125,3.65625,13.5,12.25
79.0,9.625,13.8125,14.625
75.5,18.5,139.0,139.0
1.1858461261560205e-19,1.1858461261560205e-19,4.37069000783219e-19,4.37069000783219e-19
29.5,8.0,320.0,318.0
480.0,1.84375,2.15625,0.6953125
37.75,1.1015625,1.5,1.515625
4.15625,0.90234375,1.4609375,1.03125
6.65625,0.90234375,2.765625,3.328125
45.75,0.83984375,1.9375,1.8984375
5.53125,1.4140625,4.4375,5.125
6.21875,2.34375,5.125,6.8125
9.5,1.578125,4.5625,5.40625
41.25,1.9921875,2.734375,3.875
28.5,3.15625,2.140625,3.953125
7.6875,1.9765625,5.4375,6.65625
9.75,3.09375,1.953125,4.125
13.625,3.640625,4.8125,7.75
17.375,6.03125,9.5625,13.625
4.65625,3.1875,6.21875,8.5625
17.125,3.15625,5.96875,8.6875
33.75,1.28125,7.1875,7.25
16.375,1.4375,3.125,2.9375
0.3359375,0.2890625,0.26953125,0.1923828125
44.5,1.4375,6.0625,5.0625
33.75,1.9921875,5.84375,4.375
15.8125,1.21875,5.65625,4.90625
43.5,4.15625,9.125,5.625
15.1875,1.7109375,4.96875,4.5625
14.1875,6.96875,6.84375,4.90625
17.375,6.375,6.71875,3.484375
17.75,6.78125,6.78125,3.578125
22.75,2.640625,13.625,13.0
78.0,8.8125,13.5,13.75
73.5,20.75,142.0,144.0
1.1943164556285635e-19,1.1943164556285635e-19,4.37069000783219e-19,4.37069000783219e-19
29.5,8.0625,320.0,318.0
480.0,1.8828125,2.21875,0.82421875
37.75,1.0859375,1.5078125,1.515625
4.03125,0.89453125,1.4609375,1.046875
6.78125,0.95703125,2.671875,3.296875
45.75,0.8671875,2.0,1.96875
5.65625,1.4296875,4.625,5.28125
6.5,2.421875,5.25,7.0
9.875,1.640625,4.75,5.59375
41.5,2.015625,2.875,4.0625
28.25,3.28125,2.28125,4.15625
7.1875,2.15625,5.78125,7.15625
9.875,3.390625,2.1875,4.71875
13.875,3.65625,5.34375,8.4375
18.125,6.21875,10.1875,14.4375
5.5,3.53125,7.625,10.0
18.25,3.515625,7.84375,10.8125
34.0,1.6171875,9.1875,9.125
21.75,1.8203125,4.46875,4.5
5.28125,0.86328125,1.1640625,1.3046875
0.1484375,0.1337890625,0.1630859375,0.146484375
67.5,2.671875,6.6875,4.46875
20.875,1.3671875,6.5625,5.6875
45.75,5.03125,10.25,5.84375
16.75,2.453125,5.78125,4.78125
15.125,7.6875,7.75,5.5625
16.125,7.1875,6.34375,4.21875
17.25,7.125,5.96875,4.3125
22.875,2.140625,14.5,14.25
77.5,8.5,11.8125,11.6875
73.5,21.75,140.0,142.0
1.1858461261560205e-19,1.1858461261560205e-19,4.404571325722362e-19,4.404571325722362e-19
29.5,7.90625,320.0,320.0
478.0,2.40625,2.75,0.625
37.5,1.0859375,1.5,1.5234375
2.703125,0.8984375,1.4765625,1.0625
7.25,0.9453125,2.625,3.21875
44.0,0.828125,1.9140625,1.8515625
5.875,1.3671875,4.5,5.125
7.1875,2.34375,5.15625,6.84375
11.125,1.625,4.625,5.46875
43.0,1.8984375,2.84375,3.953125
29.625,3.140625,2.25,4.0625
8.125,2.078125,5.625,6.875
8.4375,3.328125,2.3125,4.8125
11.75,3.421875,5.25,8.3125
18.75,6.5625,9.75,14.1875
5.8125,3.4375,7.3125,9.8125
13.9375,3.609375,8.0,11.0625
27.5,1.5234375,9.0,9.25
27.25,2.1875,4.53125,4.65625
13.5625,0.92578125,1.546875,1.8984375
14.125,0.69140625,1.3359375,1.078125
0.3203125,0.2734375,0.2890625,0.224609375
67.5,1.4921875,7.125,6.0
53.75,4.75,9.9375,5.84375
19.625,2.546875,6.0,4.90625
15.8125,7.90625,7.90625,5.5625
16.125,7.15625,6.125,4.46875
16.875,6.875,5.71875,4.46875
23.0,1.859375,13.4375,13.5625
77.5,8.375,11.5625,11.75
72.5,21.625,145.0,148.0
1.1858461261560205e-19,1.1858461261560205e-19,4.37069000783219e-19,4.37069000783219e-19
29.375,7.96875,320.0,320.0
478.0,2.640625,3.03125,0.62890625
36.75,1.0859375,1.5078125,1.546875
2.609375,0.90234375,1.46875,1.046875
7.34375,0.9765625,2.59375,3.21875
44.0,0.828125,1.921875,1.8828125
6.0625,1.40625,4.5625,5.125
7.375,2.328125,5.25,6.90625
11.4375,1.7109375,4.6875,5.65625
43.5,2.015625,2.921875,4.15625
29.5,3.171875,2.375,4.25
8.0,2.15625,5.75,7.125
8.5,3.390625,2.5,5.0625
11.625,3.59375,5.4375,8.5625
19.125,6.4375,9.875,14.4375
5.90625,3.6875,8.1875,10.875
14.5625,3.921875,9.25,12.5
27.875,1.7265625,10.875,10.875
30.25,2.484375,5.65625,5.84375
14.875,0.90234375,2.8125,2.96875
13.8125,0.68359375,2.5,2.28125
7.3125,0.6484375,1.7734375,1.5078125
0.12158203125,0.1123046875,0.158203125,0.1455078125
109.5,5.90625,11.5,6.3125
32.25,2.84375,6.65625,5.34375
18.5,8.1875,8.75,5.96875
14.125,8.0625,6.5625,4.875
16.875,7.1875,5.5,5.09375
23.125,2.0625,13.4375,13.875
78.0,8.0,11.625,10.875
71.0,23.25,146.0,150.0
1.1773757966834775e-19,1.1773757966834775e-19,4.404571325722362e-19,4.404571325722362e-19
29.5,7.90625,320.0,320.0
478.0,2.421875,2.765625,0.6328125
36.75,1.0859375,1.5390625,1.578125
2.375,0.89453125,1.515625,1.0859375
7.40625,0.95703125,2.53125,3.140625
43.25,0.81640625,1.8671875,1.7890625
6.28125,1.3515625,4.40625,4.90625
7.6875,2.140625,5.03125,6.53125
11.875,1.5546875,4.375,5.125
44.0,1.7578125,2.71875,3.6875
29.5,2.828125,2.265625,3.921875
